1675599300000,23354.99000000,23363.52000000,23331.45000000,23359.94000000,2047.85031000,1675600199999,47813421.49259760,57543,1007.72234000,23529227.06975860,0
1675600200000,23359.30000000,23367.00000000,23316.00000000,23320.01000000,2201.13393000,1675601099999,51374762.70818160,60424,1035.71891000,24174912.04638470,0
1675601100000,23320.00000000,23336.68000000,23000.01000000,23170.56000000,9634.03017000,1675601999999,223414608.79548920,211195,4494.11610000,104219013.18723640,0
1675602000000,23170.56000000,23170.56000000,23070.02000000,23090.66000000,6274.80101000,1675602899999,145071299.85549850,154160,3070.36933000,70987101.50617740,0
1675602900000,23090.14000000,23158.78000000,23083.95000000,23150.16000000,3505.30562000,1675603799999,81098215.08890230,93634,1773.00748000,41019939.45137910,0
1675603800000,23150.11000000,23218.28000000,23124.58000000,23191.66000000,3862.45449000,1675604699999,89538174.26985030,94912,1989.40723000,46117447.20108740,0
1675604700000,23191.65000000,23209.71000000,23152.11000000,23167.62000000,2254.57654000,1675605599999,52247913.14005270,71347,1177.94186000,27297930.07065700,0
1675605600000,23166.96000000,23200.00000000,23146.58000000,23165.55000000,2297.85469000,1675606499999,53252013.54377530,67555,1158.67387000,26852512.52601480,0
1675606500000,23165.55000000,23193.99000000,23140.00000000,23190.03000000,2354.05887000,1675607399999,54521027.49230060,70855,1214.49094000,28129364.28105320,0
1675607400000,23191.04000000,23212.16000000,23167.38000000,23174.29000000,2510.01108000,1675608299999,58211382.03217890,75675,1250.12707000,28993887.68331790,0
1675608300000,23174.29000000,23187.13000000,23152.53000000,23163.45000000,2343.55759000,1675609199999,54301922.99839290,67024,1174.76404000,27221440.52884260,0
1675609200000,23163.45000000,23203.64000000,23155.21000000,23187.36000000,2130.26186000,1675610099999,49380522.44238140,67147,1072.79273000,24867691.33062830,0
1675610100000,23187.36000000,23201.28000000,23150.67000000,23155.47000000,1980.21317000,1675610999999,45897506.70560280,62521,916.76932000,21249700.60682800,0
1675611000000,23156.37000000,23165.85000000,23072.53000000,23098.47000000,3889.54444000,1675611899999,89928132.15100900,103591,1803.31473000,41694942.25978960,0
1675611900000,23098.47000000,23120.74000000,23060.01000000,23096.16000000,2713.88595000,1675612799999,62669899.44645480,83606,1427.51257000,32965381.65090920,0
1675612800000,23096.92000000,23125.00000000,23034.97000000,23073.93000000,3890.59090000,1675613699999,89814085.85500690,94437,1945.80590000,44922570.53923470,0
1675613700000,23072.75000000,23148.95000000,22990.80000000,23140.16000000,4720.47939000,1675614599999,108961145.38968300,117155,2332.82625000,53857343.43310330,0
1675614600000,23140.16000000,23157.75000000,23082.42000000,23103.28000000,2265.03863000,1675615499999,52367336.85996790,74402,1128.00660000,26079686.71197940,0
1675615500000,23103.28000000,23126.33000000,23061.34000000,23075.54000000,1948.02657000,1675616399999,44978301.18280960,69091,936.82160000,21630933.58421120,0
1675616400000,23075.53000000,23088.80000000,23011.16000000,23026.87000000,2826.03996000,1675617299999,65152303.90883700,76668,1373.40848000,31664560.33242820,0
1675617300000,23025.60000000,23039.73000000,23024.77000000,23036.50000000,105.32905000,1675618199999,2426146.16371310,3222,57.58504000,1326441.12204470,0
