open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1675078020000,23245.64000000,23248.92000000,23237.96000000,23247.71000000,96.79892000,1675078079999,2249948.85003450,2986,46.11774000,1071974.14252980,0
1675078080000,23247.16000000,23252.65000000,23244.01000000,23248.63000000,83.76946000,1675078139999,1947436.44692700,2906,42.75912000,994046.28158390,0
1675078140000,23247.76000000,23256.28000000,23243.51000000,23253.82000000,77.61796000,1675078199999,1804678.40062990,2671,35.34739000,821879.43809540,0
1675078200000,23253.38000000,23262.10000000,23250.00000000,23259.17000000,134.06018000,1675078259999,3117672.23774140,4063,70.61540000,1642260.78186510,0
1675078260000,23258.62000000,23259.30000000,23242.68000000,23246.49000000,174.42234000,1675078319999,4055150.71941560,4298,73.10019000,1699525.19786620,0
1675078320000,23246.49000000,23246.65000000,23237.56000000,23237.89000000,104.10293000,1675078379999,2419580.75871320,3305,51.90842000,1206498.82864260,0
1675078380000,23238.05000000,23239.00000000,23230.32000000,23230.94000000,161.46840000,1675078439999,3751743.77118450,4318,65.25796000,1516310.33582790,0
1675078440000,23231.76000000,23240.64000000,23225.98000000,23235.39000000,128.00846000,1675078499999,2974200.05861830,3983,60.69250000,1410219.88395940,0
1675078500000,23235.02000000,23239.49000000,23215.02000000,23217.32000000,156.82890000,1675078559999,3642290.70935930,4426,59.52197000,1382368.89277960,0
1675078560000,23217.32000000,23227.84000000,23214.17000000,23222.85000000,133.90671000,1675078619999,3109223.06173070,4029,65.44320000,1519588.49152930,0
1675078620000,23222.85000000,23226.79000000,23208.07000000,23208.15000000,160.60506000,1675078679999,3728714.66695590,4252,57.73039000,1340408.21210790,0
1675078680000,23208.15000000,23218.21000000,23202.41000000,23203.93000000,269.23404000,1675078739999,6248666.10839380,6732,125.64756000,2916314.53784150,0
1675078740000,23202.93000000,23206.64000000,23149.53000000,23151.51000000,589.77257000,1675078799999,13670718.79455230,10646,218.20568000,5058550.15637660,0
1675078800000,23151.51000000,23177.28000000,23133.50000000,23171.99000000,490.90588000,1675078859999,11366131.25762910,10105,226.03566000,5233583.02600010,0
1675078860000,23172.94000000,23191.71000000,23120.03000000,23127.04000000,788.13390000,1675078919999,18254479.44768010,14012,363.34108000,8416044.43524960,0
1675078920000,23127.04000000,23127.04000000,23017.00000000,23117.48000000,1468.74203000,1675078979999,33901677.24482790,24749,616.04334000,14219991.63847080,0
1675078980000,23118.80000000,23150.33000000,23111.76000000,23145.06000000,311.08198000,1675079039999,7196606.01220890,8063,179.29183000,4147905.55824440,0
1675079040000,23143.46000000,23189.78000000,23141.09000000,23176.90000000,588.20867000,1675079099999,13624414.48414480,11672,281.69465000,6525599.08243460,0
1675079100000,23178.41000000,23193.99000000,23141.20000000,23191.69000000,460.64112000,1675079159999,10676482.50547830,9538,213.64831000,4952801.43344000,0
1675079160000,23191.30000000,23195.24000000,23143.31000000,23150.59000000,412.45361000,1675079219999,9553797.26890810,8542,214.69646000,4972984.42235570,0
1675079220000,23148.61000000,23165.00000000,23107.80000000,23163.88000000,416.30887000,1675079279999,9632470.53183290,8905,186.75515000,4320916.59006110,0
1675079280000,23163.88000000,23166.87000000,23126.98000000,23139.45000000,241.81580000,1675079339999,5597146.04834600,6512,112.36316000,2600836.31425880,0
1675079340000,23138.12000000,23140.50000000,23117.65000000,23131.48000000,189.43549000,1675079399999,4381326.92640160,5619,108.29868000,2504853.03612070,0
1675079400000,23130.19000000,23132.00000000,23101.87000000,23106.41000000,268.02521000,1675079459999,6196081.23344630,7596,127.10514000,2938436.72122100,0
1675079460000,23106.41000000,23122.12000000,23073.18000000,23104.19000000,331.71313000,1675079519999,7661944.83057130,8709,158.12957000,3652615.56100390,0
1675079520000,23104.19000000,23104.73000000,23021.61000000,23064.08000000,647.88750000,1675079579999,14942415.15021080,13711,269.16524000,6208279.76883700,0
1675079580000,23064.08000000,23101.05000000,23061.46000000,23094.32000000,306.55987000,1675079639999,7078046.93668180,8553,153.40735000,3542031.81437370,0
1675079640000,23093.25000000,23097.44000000,23050.01000000,23054.06000000,363.08751000,1675079699999,8376049.50471620,7958,171.31417000,3952157.30417990,0
1675079700000,23054.78000000,23093.36000000,23046.92000000,23054.74000000,608.25497000,1675079759999,14032174.25125550,11338,310.11854000,7154341.19023870,0
1675079760000,23056.11000000,23092.00000000,23043.21000000,23088.17000000,292.84133000,1675079819999,6755286.81205350,8294,145.69710000,3361036.92627900,0
1675079820000,23087.09000000,23089.72000000,23067.37000000,23083.39000000,176.66826000,1675079879999,4077461.01716900,5567,86.44094000,1995105.38148410,0
1675079880000,23084.75000000,23097.17000000,23082.41000000,23094.53000000,170.73201000,1675079939999,3942081.93777050,5287,89.14786000,2058453.04076470,0
1675079940000,23096.14000000,23100.80000000,23074.19000000,23077.47000000,233.38964000,1675079999999,5388846.61664280,7004,108.33626000,2501523.20607250,0
1675080000000,23077.47000000,23082.36000000,23028.12000000,23045.52000000,480.26354000,1675080059999,11072536.43212130,10194,212.12052000,4890705.27060820,0
1675080060000,23043.36000000,23091.06000000,22962.68000000,23084.52000000,1556.95293000,1675080119999,35840950.95601430,26433,693.75108000,15974470.65500200,0
1675080120000,23086.14000000,23110.46000000,23068.81000000,23108.04000000,574.39553000,1675080179999,13266397.15831730,11202,295.68205000,6829750.59622310,0
1675080180000,23109.87000000,23150.14000000,23097.07000000,23137.41000000,554.28653000,1675080239999,12820825.02379020,11290,284.05964000,6570295.21260870,0
1675080240000,23137.43000000,23145.00000000,23115.01000000,23141.45000000,322.88509000,1675080299999,7468556.24373830,8202,159.73797000,3694984.73350550,0
1675080300000,23141.45000000,23141.45000000,23126.48000000,23135.22000000,226.28008000,1675080359999,5234594.14544010,5720,114.12370000,2640127.89392880,0
1675080360000,23135.09000000,23153.06000000,23121.76000000,23141.65000000,301.41993000,1675080419999,6975158.14752440,7359,146.24801000,3384470.14679600,0
1675080420000,23141.65000000,23146.52000000,23101.53000000,23105.19000000,330.68185000,1675080479999,7644959.26188270,7465,132.47487000,3062641.42730540,0
1675080480000,23105.18000000,23130.31000000,23101.21000000,23108.39000000,206.86246000,1675080539999,4781496.21783290,6076,111.98518000,2588536.19122220,0
1675080540000,23109.64000000,23112.24000000,23087.65000000,23099.31000000,239.57183000,1675080599999,5533569.87144520,6687,117.74329000,2719654.60441220,0
1675080600000,23099.15000000,23101.88000000,23079.79000000,23080.38000000,110.74063000,1675080659999,2557319.05015590,4762,53.52801000,1236182.05033870,0
1675080660000,23080.38000000,23100.13000000,23078.00000000,23094.45000000,199.65587000,1675080719999,4609968.44359350,5709,116.81003000,2697131.59634970,0
1675080720000,23094.45000000,23103.17000000,23083.64000000,23097.77000000,238.93845000,1675080779999,5517954.58827930,5908,134.21979000,3099720.67285170,0
1675080780000,23097.77000000,23122.09000000,23095.05000000,23119.08000000,202.55660000,1675080839999,4681281.55669240,5553,99.08260000,2289956.79440780,0
1675080840000,23118.06000000,23132.00000000,23109.92000000,23115.86000000,266.26940000,1675080899999,6156223.44435910,6216,137.96072000,3189772.59363630,0
1675080900000,23117.27000000,23127.84000000,23103.76000000,23117.11000000,274.11120000,1675080959999,6336235.66900370,6260,148.37838000,3429972.49989310,0
1675080960000,23117.11000000,23119.48000000,23096.86000000,23097.96000000,108.30587000,1675081019999,2502912.72505510,3837,46.56836000,1076247.43401600,0
1675081020000,23098.06000000,23119.71000000,23092.95000000,23115.69000000,175.85808000,1675081079999,4064061.19880850,5699,94.89462000,2193044.39099400,0
1675081080000,23115.69000000,23131.24000000,23115.51000000,23128.85000000,159.95523000,1675081139999,3699084.07582890,4944,100.15717000,2316252.23488250,0
1675081140000,23128.85000000,23139.40000000,23124.25000000,23133.64000000,222.43690000,1675081199999,5145619.70578760,5622,116.88131000,2703865.43121010,0
1675081200000,23132.24000000,23135.82000000,23118.36000000,23123.66000000,167.81498000,1675081259999,3880911.73166740,4601,76.99017000,1780545.64456410,0
1675081260000,23122.47000000,23127.00000000,23101.67000000,23109.39000000,226.48547000,1675081319999,5234221.09335500,5506,108.53407000,2508367.13011860,0
1675081320000,23109.38000000,23123.74000000,23099.10000000,23099.63000000,174.38937000,1675081379999,4030456.34010670,5047,82.73936000,1912289.56887470,0
1675081380000,23099.64000000,23112.99000000,23096.01000000,23110.83000000,111.09927000,1675081439999,2566983.05659620,3762,66.23816000,1530471.99869310,0
1675081440000,23110.83000000,23119.19000000,23094.36000000,23094.41000000,176.55725000,1675081499999,4079883.58391380,4710,82.97763000,1917586.89641730,0
1675081500000,23095.68000000,23099.17000000,23079.24000000,23083.95000000,173.67615000,1675081559999,4009890.13488850,4917,89.98433000,2077606.87730950,0
1675081560000,23083.95000000,23089.27000000,23074.27000000,23084.44000000,163.54865000,1675081619999,3775164.99425350,4808,78.25420000,1806339.82099970,0
1675081620000,23084.40000000,23085.43000000,23064.51000000,23068.86000000,186.84859000,1675081679999,4311263.11886810,5271,90.16039000,2080359.68739830,0
1675081680000,23068.86000000,23104.39000000,23064.95000000,23102.53000000,204.58715000,1675081739999,4723112.83723370,5572,113.96498000,2631030.48042510,0
1675081740000,23102.53000000,23118.38000000,23099.70000000,23115.33000000,199.39371000,1675081799999,4608155.43814720,5660,99.45321000,2298552.16888060,0
1675081800000,23115.33000000,23121.72000000,23109.80000000,23115.28000000,186.15469000,1675081859999,4302963.98233640,5613,100.19395000,2316033.30049330,0
1675081860000,23114.30000000,23126.86000000,23100.08000000,23125.53000000,171.19207000,1675081919999,3957017.36515710,5535,97.38364000,2251100.27230830,0
1675081920000,23125.53000000,23138.83000000,23111.34000000,23116.60000000,326.92394000,1675081979999,7560140.68049510,7333,166.05152000,3840200.90275280,0
1675081980000,23116.60000000,23119.68000000,23100.43000000,23106.95000000,165.89495000,1675082039999,3834010.97476270,5135,73.21691000,1692139.98025780,0
1675082040000,23108.02000000,23115.39000000,23091.57000000,23111.78000000,188.87805000,1675082099999,4363575.42075230,5358,101.97650000,2355962.06603240,0
1675082100000,23111.77000000,23115.47000000,23080.55000000,23084.47000000,208.20972000,1675082159999,4809137.51630740,5613,91.52709000,2114027.84763020,0
1675082160000,23085.21000000,23087.15000000,23065.00000000,23072.62000000,274.16080000,1675082219999,6326260.97977190,6957,128.92778000,2975118.97442140,0
1675082220000,23073.32000000,23082.65000000,23052.27000000,23063.24000000,293.69849000,1675082279999,6774806.95636400,7410,139.38987000,3215471.69249020,0
1675082280000,23063.24000000,23083.47000000,23040.00000000,23044.66000000,508.56119000,1675082339999,11727538.54885030,10394,257.59715000,5940651.79354840,0
1675082340000,23042.65000000,23051.83000000,23001.27000000,23006.65000000,639.24664000,1675082399999,14722700.36946330,12054,329.83188000,7597010.96435490,0
1675082400000,23006.65000000,23025.87000000,22969.42000000,23011.21000000,890.49565000,1675082459999,20481093.06745940,15641,416.84234000,9587665.54354500,0
1675082460000,23013.02000000,23017.78000000,22968.83000000,23017.67000000,513.96096000,1675082519999,11820200.45886830,10757,266.70346000,6133976.91340960,0
1675082520000,23015.81000000,23020.15000000,22970.00000000,22993.68000000,529.33769000,1675082579999,12173224.09584120,13280,224.93664000,5173090.10835480,0
1675082580000,22995.36000000,23006.67000000,22988.39000000,22992.13000000,236.59878000,1675082639999,5441515.13743500,6716,111.85236000,2572529.44040060,0
1675082640000,22991.02000000,23018.09000000,22988.01000000,23013.29000000,199.69920000,1675082699999,4594331.39384900,6703,121.56698000,2796834.52517400,0
1675082700000,23014.88000000,23037.44000000,23008.80000000,23034.08000000,282.86700000,1675082759999,6512630.35864120,7716,158.99778000,3660741.28468560,0
1675082760000,23035.17000000,23058.12000000,23032.70000000,23052.56000000,322.77285000,1675082819999,7439425.07826300,8741,173.75285000,4004752.03904470,0
1675082820000,23054.01000000,23056.74000000,23037.57000000,23055.30000000,257.33839000,1675082879999,5931275.22349820,6277,141.83790000,3269199.59949020,0
1675082880000,23053.53000000,23071.81000000,23052.75000000,23060.92000000,308.67835000,1675082939999,7118695.30889930,7177,178.77698000,4123028.27796210,0
1675082940000,23062.33000000,23070.82000000,23053.17000000,23059.63000000,284.82324000,1675082999999,6568950.55053900,5782,164.07338000,3784225.67847090,0
1675083000000,23059.63000000,23060.30000000,23044.20000000,23052.59000000,194.65771000,1675083059999,4487137.09952920,5209,105.30292000,2427464.03158970,0
1675083060000,23052.59000000,23059.28000000,23033.02000000,23035.79000000,154.52605000,1675083119999,3561728.54610690,5354,73.50347000,1694243.31561640,0
1675083120000,23036.75000000,23044.96000000,23027.94000000,23032.17000000,252.49388000,1675083179999,5816412.86199920,6361,108.40855000,2497352.32760060,0
1675083180000,23032.16000000,23045.60000000,23030.25000000,23043.19000000,120.49356000,1675083239999,2775995.93355020,4230,68.91440000,1587711.31056530,0
1675083240000,23043.71000000,23046.92000000,23034.10000000,23036.99000000,88.37704000,1675083299999,2036277.60203960,3668,42.68710000,983563.50027850,0
1675083300000,23036.99000000,23062.14000000,23034.84000000,23059.74000000,159.19338000,1675083359999,3669565.18915490,5069,90.21330000,2079502.78609960,0
1675083360000,23060.71000000,23072.00000000,23059.26000000,23068.10000000,170.11396000,1675083419999,3923998.04511550,5100,88.10279000,2032293.44703230,0
1675083420000,23069.13000000,23071.25000000,23053.08000000,23068.61000000,147.10374000,1675083479999,3392694.18269320,4682,76.36602000,1761300.90369730,0
1675083480000,23068.49000000,23077.00000000,23066.57000000,23070.11000000,134.98951000,1675083539999,3114459.43176190,4367,67.58898000,1559409.93821770,0
1675083540000,23070.11000000,23082.37000000,23070.02000000,23076.27000000,236.42985000,1675083599999,5455933.48647430,5523,113.03203000,2608432.16010420,0
1675083600000,23076.27000000,23079.01000000,23054.40000000,23056.87000000,150.30619000,1675083659999,3466789.29586120,4557,70.66631000,1629892.76297920,0
1675083660000,23056.09000000,23066.06000000,23045.00000000,23065.81000000,197.69513000,1675083719999,4557701.27356760,4911,90.29128000,2081716.49421380,0
1675083720000,23064.50000000,23086.99000000,23063.90000000,23084.57000000,243.69663000,1675083779999,5624155.82752430,6443,133.30747000,3076535.63765420,0
1675083780000,23084.81000000,23090.64000000,23078.66000000,23084.61000000,242.99145000,1675083839999,5609466.93188400,6355,130.70961000,3017511.88218650,0
1675083840000,23084.61000000,23087.99000000,23081.04000000,23084.58000000,72.56653000,1675083899999,1675159.08141010,3111,37.74649000,871366.63190230,0
1675083900000,23085.51000000,23087.16000000,23063.56000000,23066.13000000,148.34374000,1675083959999,3423182.53937220,4611,65.00165000,1500033.47189440,0
1675083960000,23065.62000000,23072.54000000,23061.01000000,23070.62000000,144.87948000,1675084019999,3341879.89437730,4414,73.72795000,1700684.20303460,0
1675084020000,23070.62000000,23092.78000000,23069.54000000,23089.16000000,214.88014000,1675084079999,4960455.48145740,5409,113.28452000,2615155.38474150,0
1675084080000,23089.16000000,23099.99000000,23083.10000000,23095.24000000,214.69365000,1675084139999,4957902.62614470,5389,126.65568000,2924973.03425690,0
1675084140000,23095.24000000,23104.55000000,23076.55000000,23101.20000000,248.05189000,1675084199999,5728579.98622030,5759,110.01840000,2541096.32607340,0
1675084200000,23101.20000000,23107.33000000,23090.58000000,23093.95000000,169.09811000,1675084259999,3906107.69132320,4877,80.62924000,1862572.70226450,0
1675084260000,23093.95000000,23103.88000000,23087.28000000,23101.92000000,119.25322000,1675084319999,2754157.98244440,4429,60.79800000,1404188.74568630,0
1675084320000,23102.70000000,23115.26000000,23101.52000000,23113.55000000,151.80597000,1675084379999,3507945.23948170,5516,80.54366000,1861256.25532500,0
1675084380000,23113.20000000,23117.20000000,23108.53000000,23113.66000000,155.06728000,1675084439999,3583995.00943050,5032,68.68204000,1587445.51542770,0
1675084440000,23112.92000000,23119.99000000,23108.30000000,23117.53000000,169.49119000,1675084499999,3917662.50196890,5227,95.65262000,2211006.97902190,0
1675084500000,23117.53000000,23120.04000000,23099.24000000,23107.15000000,197.14328000,1675084559999,4555724.39105880,5724,90.76730000,2097584.97778370,0
1675084560000,23106.21000000,23107.86000000,23095.28000000,23103.58000000,177.92389000,1675084619999,4110234.88318630,4643,98.06449000,2265423.45742500,0
1675084620000,23103.58000000,23115.15000000,23100.81000000,23113.30000000,105.43323000,1675084679999,2436630.99318240,4004,49.62134000,1146777.52172600,0
1675084680000,23113.30000000,23114.62000000,23098.45000000,23102.01000000,118.03290000,1675084739999,2727142.08187330,3676,45.09417000,1041919.33469450,0
1675084740000,23102.02000000,23102.92000000,23090.53000000,23098.63000000,102.41589000,1675084799999,2365365.97771160,3348,58.08783000,1341577.88497020,0
1675084800000,23098.63000000,23101.24000000,23092.99000000,23097.12000000,81.64328000,1675084859999,1885730.92607710,3495,38.80266000,896237.16524450,0
1675084860000,23096.49000000,23108.31000000,23091.28000000,23104.05000000,125.15085000,1675084919999,2891148.27942740,3990,64.88211000,1498898.72634950,0
1675084920000,23103.33000000,23111.64000000,23090.94000000,23109.66000000,133.67791000,1675084979999,3087772.31928380,4200,74.66183000,1724649.14183620,0
1675084980000,23109.66000000,23110.80000000,23095.17000000,23099.54000000,143.22591000,1675085039999,3309001.50984860,3904,63.78436000,1473670.57114640,0
1675085040000,23099.01000000,23099.54000000,23086.00000000,23091.70000000,185.14043000,1675085099999,4275321.52611220,4227,81.03438000,1871305.91515600,0
1675085100000,23090.87000000,23092.65000000,23077.31000000,23085.22000000,166.71221000,1675085159999,3848521.19018520,4812,78.47582000,1811645.50748220,0
1675085160000,23084.95000000,23106.00000000,23082.66000000,23105.24000000,120.79324000,1675085219999,2789422.05032350,4212,70.73179000,1633399.45247910,0
1675085220000,23104.57000000,23112.45000000,23100.46000000,23111.78000000,129.12618000,1675085279999,2983640.93362360,4185,69.68772000,1610266.00949580,0
1675085280000,23111.32000000,23125.74000000,23108.16000000,23123.88000000,181.81656000,1675085339999,4203030.03338370,5715,99.03821000,2289511.60931740,0
1675085340000,23124.71000000,23132.74000000,23120.05000000,23126.72000000,201.80594000,1675085399999,4667064.30865530,5978,107.29376000,2481417.86759130,0
1675085400000,23125.85000000,23126.70000000,23110.00000000,23112.01000000,158.45972000,1675085459999,3663083.39062180,5085,66.16923000,1529592.51621280,0
1675085460000,23111.21000000,23115.92000000,23098.58000000,23099.47000000,200.05583000,1675085519999,4622777.67421990,5706,77.36427000,1787751.67690350,0
1675085520000,23100.33000000,23101.86000000,23089.00000000,23092.58000000,234.68288000,1675085579999,5419992.86977420,5845,104.49011000,2413278.50029710,0
1675085580000,23093.67000000,23099.25000000,23086.63000000,23097.11000000,132.69624000,1675085639999,3064334.14374120,4376,66.55192000,1536910.63211570,0
1675085640000,23096.28000000,23098.89000000,23082.50000000,23096.51000000,149.84949000,1675085699999,3459859.60844330,4817,71.65348000,1654425.81059970,0
1675085700000,23096.51000000,23097.65000000,23085.64000000,23086.66000000,99.96512000,1675085759999,2308405.57488110,3985,49.33889000,1139367.71786270,0
1675085760000,23087.18000000,23090.45000000,23082.82000000,23086.56000000,114.01107000,1675085819999,2632108.59652930,3870,56.01694000,1293261.97243780,0
1675085820000,23086.54000000,23095.19000000,23076.96000000,23079.57000000,227.10267000,1675085879999,5242766.05810840,5788,91.80385000,2119444.16851780,0
1675085880000,23080.20000000,23098.47000000,23077.87000000,23098.37000000,175.61226000,1675085939999,4054578.78478430,4954,107.46635000,2481301.88573010,0
1675085940000,23098.37000000,23099.00000000,23077.02000000,23080.38000000,141.74895000,1675085999999,3272684.64211760,4468,63.57124000,1467716.91045520,0
1675086000000,23080.38000000,23082.40000000,23065.39000000,23082.21000000,300.58665000,1675086059999,6935241.12340630,5940,91.76363000,2117327.17074300,0
1675086060000,23081.42000000,23103.60000000,23077.49000000,23098.76000000,168.92846000,1675086119999,3901439.57417640,4942,99.32328000,2293907.04374780,0
1675086120000,23098.76000000,23100.86000000,23088.40000000,23095.93000000,115.97735000,1675086179999,2678489.30383580,3839,57.97058000,1338825.78200650,0
1675086180000,23095.93000000,23106.76000000,23094.60000000,23103.96000000,178.60390000,1675086239999,4125916.12245410,4873,106.75709000,2466206.83992000,0
1675086240000,23103.32000000,23107.08000000,23097.44000000,23105.26000000,105.63865000,1675086299999,2440486.76225210,3599,61.52928000,1421489.05518750,0
1675086300000,23105.98000000,23109.94000000,23090.20000000,23091.41000000,150.62129000,1675086359999,3479178.81765750,4628,64.18772000,1482686.96786160,0
1675086360000,23092.09000000,23093.84000000,23078.44000000,23089.38000000,136.11032000,1675086419999,3142437.24283230,4971,70.62471000,1630555.16435900,0
1675086420000,23088.39000000,23104.15000000,23082.84000000,23099.58000000,149.02370000,1675086479999,3441737.91952240,4999,75.79492000,1750543.20404430,0
1675086480000,23100.47000000,23106.43000000,23087.63000000,23091.13000000,109.25886000,1675086539999,2523747.92135530,3756,48.31544000,1116056.42088190,0
1675086540000,23092.26000000,23095.59000000,23081.84000000,23095.56000000,139.32427000,1675086599999,3216583.72709750,3971,72.80909000,1681015.02626300,0
1675086600000,23094.73000000,23100.48000000,23092.02000000,23099.86000000,135.99610000,1675086659999,3141056.89589390,4225,70.45176000,1627215.54261770,0
1675086660000,23099.03000000,23104.72000000,23095.03000000,23100.87000000,81.98575000,1675086719999,1893882.22365370,3172,44.41096000,1025919.89964950,0
1675086720000,23099.85000000,23103.59000000,23093.29000000,23093.32000000,123.56618000,1675086779999,2854203.45842850,3693,43.76647000,1010982.15226840,0
1675086780000,23094.31000000,23098.22000000,23067.00000000,23079.55000000,247.14569000,1675086839999,5704428.48804770,6288,106.24716000,2452334.70768020,0
1675086840000,23078.76000000,23080.65000000,23070.59000000,23070.68000000,91.79954000,1675086899999,2118490.24808470,3609,32.33667000,746265.37646320,0
1675086900000,23071.82000000,23082.90000000,23061.88000000,23080.19000000,173.45378000,1675086959999,4001762.27166430,5446,79.27591000,1829093.16910400,0
1675086960000,23080.19000000,23082.67000000,23058.11000000,23059.65000000,169.39353000,1675087019999,3907789.38787100,5276,70.01061000,1615123.76177050,0
1675087020000,23060.02000000,23068.13000000,23053.31000000,23063.92000000,175.33270000,1675087079999,4043272.30584110,5654,87.14554000,2009683.10999700,0
1675087080000,23063.92000000,23064.81000000,23053.34000000,23054.72000000,131.38503000,1675087139999,3029448.55416510,4571,59.04190000,1361391.86572680,0
1675087140000,23053.54000000,23061.74000000,23050.00000000,23057.19000000,185.10741000,1675087199999,4267675.21989800,5226,84.31297000,1943907.93249800,0
1675087200000,23057.72000000,23058.06000000,23044.83000000,23048.84000000,267.67241000,1675087259999,6169809.16015840,6610,129.11944000,2976207.29582270,0
1675087260000,23048.14000000,23052.13000000,23041.05000000,23041.20000000,160.76217000,1675087319999,3705150.44745040,4550,71.52565000,1648554.12725430,0
1675087320000,23041.20000000,23042.80000000,23030.14000000,23030.28000000,259.45542000,1675087379999,5976962.96063160,6878,119.86902000,2761408.35405800,0
1675087380000,23030.28000000,23053.68000000,23027.30000000,23050.29000000,179.29172000,1675087439999,4131534.06958750,5827,100.21438000,2309338.62201610,0
1675087440000,23049.64000000,23070.75000000,23049.64000000,23064.93000000,184.60205000,1675087499999,4257367.96602940,5613,96.43708000,2224039.50888870,0
1675087500000,23064.93000000,23079.09000000,23064.73000000,23078.42000000,178.91090000,1675087559999,4127939.53217630,4406,114.36686000,2638813.41341590,0
1675087560000,23077.91000000,23082.41000000,23075.01000000,23081.96000000,141.01782000,1675087619999,3254607.86219350,4157,79.97589000,1845837.56847240,0
1675087620000,23081.33000000,23093.81000000,23074.29000000,23092.34000000,153.17536000,1675087679999,3535855.91269730,4127,82.34749000,1900973.67719080,0
1675087680000,23092.34000000,23110.00000000,23092.34000000,23106.26000000,274.66513000,1675087739999,6344584.19815350,6190,159.41337000,3682508.79655830,0
1675087740000,23107.48000000,23126.27000000,23102.52000000,23122.88000000,318.89409000,1675087799999,7371952.70105390,6901,201.87909000,4666913.24819240,0
1675087800000,23122.88000000,23124.32000000,23103.96000000,23118.17000000,268.77333000,1675087859999,6212427.95921420,6846,133.71520000,3090736.96704480,0
1675087860000,23118.17000000,23142.20000000,23115.79000000,23134.73000000,289.73004000,1675087919999,6700912.78912150,7155,161.43057000,3733792.22345410,0
1675087920000,23134.73000000,23148.10000000,23132.95000000,23138.97000000,255.94412000,1675087979999,5922982.18916640,7105,144.67824000,3348140.31665850,0
1675087980000,23139.65000000,23172.57000000,23137.41000000,23171.23000000,403.44340000,1675088039999,9341788.08544940,8950,228.51435000,5291352.65733600,0
1675088040000,23169.37000000,23180.94000000,23159.73000000,23175.71000000,366.70968000,1675088099999,8497165.43120120,9063,189.60472000,4393608.95992320,0
1675088100000,23175.76000000,23180.07000000,23160.00000000,23163.58000000,238.57783000,1675088159999,5527346.55432150,6177,119.41991000,2766727.83751750,0
1675088160000,23163.58000000,23171.19000000,23152.64000000,23171.19000000,250.00321000,1675088219999,5789786.09064600,6461,124.68080000,2887618.62095140,0
1675088220000,23169.79000000,23178.38000000,23152.93000000,23159.96000000,254.42055000,1675088279999,5893582.27349650,7188,108.87177000,2522059.50400990,0
1675088280000,23159.96000000,23160.79000000,23143.52000000,23147.74000000,211.60748000,1675088339999,4899164.99834620,5980,95.45752000,2210109.61575640,0
1675088340000,23147.74000000,23163.24000000,23146.16000000,23154.86000000,202.97412000,1675088399999,4700069.45326370,5366,109.65510000,2539205.19931820,0
1675088400000,23154.86000000,23155.84000000,23143.09000000,23153.03000000,152.72293000,1675088459999,3535545.40929540,5147,83.10021000,1923818.69379680,0
1675088460000,23153.03000000,23167.38000000,23145.60000000,23163.87000000,196.44613000,1675088519999,4549436.49188270,5814,105.38635000,2440641.70356160,0
1675088520000,23163.94000000,23164.61000000,23146.70000000,23148.99000000,169.61137000,1675088579999,3927041.39999440,5561,73.73827000,1707279.81694190,0
1675088580000,23148.99000000,23158.48000000,23146.62000000,23155.76000000,121.67858000,1675088639999,2817245.28548980,3841,64.08385000,1483786.94549330,0
1675088640000,23155.76000000,23166.49000000,23149.56000000,23164.91000000,149.97544000,1675088699999,3472990.38339230,4398,85.03212000,1969168.09021900,0
1675088700000,23166.26000000,23195.00000000,23164.93000000,23193.13000000,329.90383000,1675088759999,7647447.43651330,8428,186.87334000,4331995.56261070,0
1675088760000,23194.70000000,23216.51000000,23181.09000000,23188.55000000,502.93976000,1675088819999,11666540.91651140,10949,259.33265000,6015967.35228030,0
1675088820000,23187.20000000,23189.81000000,23162.59000000,23169.58000000,280.08905000,1675088879999,6490815.62031150,7390,137.06110000,3176283.57219270,0
1675088880000,23169.58000000,23171.22000000,23155.71000000,23155.72000000,176.20952000,1675088939999,4081497.10957580,5871,85.41375000,1978451.93031460,0
1675088940000,23156.90000000,23174.99000000,23153.96000000,23164.13000000,219.09240000,1675088999999,5074886.38708450,6526,110.46674000,2558798.04279880,0
1675089000000,23164.13000000,23185.15000000,23156.31000000,23177.20000000,380.15857000,1675089059999,8809272.53852650,9548,181.89118000,4214925.83085820,0
1675089060000,23178.29000000,23184.35000000,23155.30000000,23156.76000000,387.25269000,1675089119999,8971358.72687970,9548,188.61418000,4369604.21673490,0
1675089120000,23155.58000000,23187.62000000,23155.58000000,23162.37000000,446.86924000,1675089179999,10354198.29772980,9712,238.25679000,5520682.25414200,0
1675089180000,23161.82000000,23167.62000000,23152.42000000,23165.74000000,227.69346000,1675089239999,5273058.19211060,6020,120.83632000,2798502.39002600,0
1675089240000,23166.00000000,23169.70000000,23136.41000000,23141.80000000,354.44919000,1675089299999,8205905.43265970,8572,151.97388000,3518379.29955620,0
1675089300000,23141.79000000,23149.98000000,23132.47000000,23140.11000000,260.82734000,1675089359999,6035870.05481490,7120,115.96985000,2683766.39145620,0
1675089360000,23140.11000000,23141.06000000,23115.26000000,23129.33000000,325.17653000,1675089419999,7521432.65812610,7672,142.59555000,3298548.80106320,0
