1675970100000,22434.13000000,22467.96000000,22100.08000000,22180.29000000,13360.75666000,1675970999999,297725917.05979480,239337,6202.07800000,138236843.19922920,0
1675971000000,22180.28000000,22180.49000000,21881.00000000,22020.20000000,12236.01064000,1675971899999,269431296.41702600,252492,6003.72356000,132212990.78085290,0
1675971900000,22020.20000000,22047.15000000,21893.21000000,22032.71000000,6958.74043000,1675972799999,152923148.81785620,149631,3538.98889000,77773024.56532470,0
1675972800000,22030.99000000,22032.71000000,21890.01000000,21898.02000000,6829.89918000,1675973699999,149867321.72558150,137877,3296.55902000,72336429.51056560,0
1675973700000,21896.26000000,21970.42000000,21836.00000000,21922.54000000,7021.90038000,1675974599999,153842807.91421290,138187,3387.51753000,74227269.58921000,0
1675974600000,21922.54000000,22065.00000000,21875.23000000,22042.57000000,6002.89990000,1675975499999,131866584.07795580,130472,3081.92420000,67708119.32013950,0
1675975500000,22042.59000000,22084.46000000,21983.12000000,21994.21000000,5985.92339000,1675976399999,131961892.78748500,128128,2921.07715000,64397988.82351060,0
1675976400000,21994.21000000,22006.91000000,21891.61000000,21922.08000000,4442.52877000,1675977299999,97500126.76855240,95936,2114.21071000,46401735.05547390,0
1675977300000,21923.36000000,21968.65000000,21861.54000000,21862.74000000,3938.98748000,1675978199999,86306543.09473540,87958,1918.42693000,42041204.14032440,0
1675978200000,21862.74000000,21923.45000000,21695.00000000,21814.57000000,10490.57591000,1675979099999,228706778.26934080,202585,5221.73956000,113850242.46813060,0
1675979100000,21815.04000000,21863.76000000,21745.05000000,21856.30000000,5250.80527000,1675979999999,114561685.62912240,121115,2676.65632000,58404432.93915740,0
1675980000000,21856.30000000,21904.00000000,21800.52000000,21890.23000000,2732.95494000,1675980899999,59734399.54260980,75663,1366.82835000,29876598.40940320,0
1675980900000,21890.23000000,21955.14000000,21850.32000000,21886.79000000,2343.91830000,1675981799999,51339682.52817830,66013,1096.72277000,24023109.80407780,0
1675981800000,21886.79000000,21918.63000000,21827.80000000,21832.30000000,1743.82419000,1675982699999,38156539.51286320,54422,874.37855000,19134182.58209880,0
1675982700000,21832.30000000,21862.75000000,21688.00000000,21767.53000000,4371.25663000,1675983599999,95151488.66257710,122982,2084.43371000,45377610.41643790,0
1675983600000,21767.53000000,21823.00000000,21743.00000000,21815.27000000,2635.00546000,1675984499999,57415317.23114670,58911,1404.39862000,30602943.07647020,0
